"","quote_price","solo","couple","family","group","others","number_of_days_travelled","quote_delay","platform_app","platform_qw","platform_web","discount_0%","discount_5%","discount_10%","discount_15%","discount_20%","Specified Items","Adventure Activities","Snow Sports","Extra Cancellation","Rental Vehicle Insurance Excess","Cruise Cover","Gadget Cover","Existing Medical Condition(s)","Motorcycle Cover","extra_cancellation_amount","carer_load_ratio","Asia","Europe","Oceania","Middle East","North America","Africa","South America","Central America","Caribbean","Worldwide","log_ppp","average_ppp","human_rights_index","rule_of_law_index","water_death_rate","avg_crime_rate","num_people","convert"
"147",319,0,1,0,0,0,23,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,3.202201792,1592.948707,0.59,0.396666667,14.33333333,42.7666666666667,2,0
"149",196,0,0,1,0,0,14,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,1,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,4,0
"150",222,1,0,0,0,0,38,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.296060706,1.977246,0.91,0.88,0.8,30.7,1,0
"151",629,0,1,0,0,0,32,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.179257269,0.661824333,0.9,0.926666667,0.125,50,2,0
"152",72,1,0,0,0,0,11,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.164938461,1.46197,0.96,0.99,0.2,47.7,1,0
"153",50,1,0,0,0,0,2,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.146883061,0.713045,0.94,0.99,0.1,38.9,1,0
"154",141,0,1,0,0,0,11,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.020853139,10.49187576,0.47,0.39,7,37.9,2,0
"155",266,0,1,0,0,0,32,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.162825854,0.687344,0.895,0.96,0.05,51.35,2,0
"157",167,0,0,1,0,0,14,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,3,0
"158",83,1,0,0,0,0,11,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"159",664,0,1,0,0,0,8,63,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,2,0
"160",230,1,0,0,0,0,33,33,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.076725822,1.193234556,0.863333333,0.873333333,0.316666667,43.1666666666667,1,0
"161",151,1,0,0,0,0,22,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.842417478,6956.927504,0.41,0.35,0.9,42.2,1,1
"163",89,1,0,0,0,0,10,71,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.020853139,10.49187576,0.47,0.39,7,37.9,1,0
"164",146,0,0,1,0,0,11,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,5,0
"165",214,0,1,0,0,0,17,23,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.940858036,87.26860544,0.8,0.7,2.4,42.1,2,0
"166",73,1,0,0,0,0,10,46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"168",114,1,0,0,0,0,20,140,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"169",289,1,0,0,0,0,22,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5000,0,0,1,0,0,1,0,0,0,0,0,-0.075883088,0.839686,0.9,0.96,0.05,48.35,1,0
"170",175,0,0,1,0,0,17,91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.050754117,0.889704696,0.77,0.79,9.3,57.3,4,0
"171",118,0,1,0,0,0,4,32,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,2,0
"172",220,0,0,0,1,0,13,34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.541737786,3481.270626,0.515,0.54,0.9,31.835,4,0
"174",1572,0,1,0,0,0,21,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.92,0.96,0.1,49.3,2,0
"175",167,0,0,1,0,0,14,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,4,0
"176",787,0,1,0,0,0,27,243,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,1,0,0,0,0,0,0.028466733,1.067743,0.91,0.965,0.15,47.25,2,0
"177",325,0,1,0,0,0,12,177,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1.020853139,10.49187576,0.47,0.39,7,37.9,2,0
"178",146,0,1,0,0,0,8,22,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,1,0,0,0,0,0,0,0,0.164938461,1.46197,0.96,0.99,0.2,47.7,2,0
"179",113,0,0,1,0,0,6,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.042644576,1.103175419,0.725,0.82,0.9,37.1,4,0
"180",282,0,1,0,0,0,97,33,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1.020853139,10.49187576,0.47,0.39,7,37.9,2,0
"181",83,1,0,0,0,0,12,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"182",82,0,1,0,0,0,10,166,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.380941944,2.404041407,0.8,0.43,21.3,79.7,2,1
"183",105,1,0,0,0,0,10,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40000,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"184",899,0,1,0,0,0,63,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.062752247,11.554529,0.41,0.18,0.5,40.9,2,0
"185",327,0,0,1,0,0,29,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,1,1,0,0,0,0,0,0,0,0,0,0.545062643,3.508024703,0.68,0.705,1.7,36.085,4,0
"186",435,0,0,1,0,0,37,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.189455853,15.46877254,0.535,0.395,15.45,41.1,4,0
"187",119,1,0,0,0,0,13,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.585766132,3.852708334,0.62,0.53,1.4,46.5,1,0
"188",70,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,1,0
"189",643,0,1,0,0,0,41,180,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,1,0,0,0,0,0,0,0,0,0.323589793,2.106637412,0.8725,0.9775,0.1,34.025,2,0
"190",94,0,1,0,0,0,8,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.164938461,1.46197,0.96,0.99,0.2,47.7,2,0
"192",87,1,0,0,0,0,13,241,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"193",593,0,1,0,0,0,61,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.055181784,1.135486,0.9,0.97,0.2,45.2,2,0
"194",143,0,1,0,0,0,10,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,1,0,0,0,0,0,0,0,-0.050754117,0.889704696,0.77,0.79,9.3,57.3,2,0
"195",114,1,0,0,0,0,15,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.020853139,10.49187576,0.47,0.39,7,37.9,1,0
"196",166,0,0,1,0,0,7,53,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,1,0,0,1,0,0,0,0,0,0,0,2.068909928,117.195228,0.88,0.86,8.3,42.45,4,0
"197",75,1,0,0,0,0,9,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,1
"199",73,1,0,0,0,0,9,30,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5000,0,0,1,0,0,0,0,0,0,0,0,-0.157817777,0.695316,0.91,0.96,0.1,55.3,1,0
"203",278,0,1,0,0,0,34,12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3000,0,0,1,0,0,0,0,0,0,0,0,-0.227809995,0.5918205,0.93,0.905,0.15,41.75,2,0
"204",183,1,0,0,0,0,30,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.548088225,3.532549249,0.19,0.21,0.2,24.9,1,1
"205",221,0,0,0,0,1,25,276,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.167892356,0.679372,0.88,0.96,0.1,47.4,2,0
"206",144,0,1,0,0,0,9,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,2,0
"207",131,1,0,0,0,0,14,7,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"209",174,0,0,1,0,0,19,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,1,1,0,0,0,0,0,0,0,0,0,1.693033556,49.32119112,0.93,0.94,0.25,19.65,4,0
"210",74,1,0,0,0,0,11,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.548088225,3.532549249,0.19,0.21,0.2,24.9,1,0
"211",250,1,0,0,0,0,30,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.055181784,1.135486,0.9,0.97,0.2,45.2,1,0
"212",984,0,0,0,1,0,16,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,3,0
"213",1339,1,0,0,0,0,14,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"214",205,1,0,0,0,0,27,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.081586691,1206.664931,0.59,0.445,8.275,44.475,1,0
"215",66,0,0,1,0,0,12,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.4,22.6,2,1
"216",239,0,1,0,0,0,11,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.92,0.96,0.1,49.3,2,0
"217",1110,0,1,0,0,0,245,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.027664764,0.938286,0.9,0.963333333,0.125,47.3,2,0
"218",222,0,1,0,0,0,4,48,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,2,0
"219",453,0,1,0,0,0,108,238,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,0,1,0,0,0,0,0,0,0,0,1.655969604,45.28658825,0.895,0.87,0.275,32.05,2,0
"220",300,0,1,0,0,0,4,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,2,0
"221",56,1,0,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,1
"222",151,0,1,0,0,0,8,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,0.75189182,5.647962704,0.59,0.675,3.55,30.7,2,0
"223",123,1,0,0,0,0,18,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.660215326,4.573148733,0.405,0.47,0.2,23.185,1,0
"227",118,1,0,0,0,0,24,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,1,0
"230",98,1,0,0,0,0,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.167892356,0.679372,0.88,0.96,0.1,47.4,1,0
"231",358,1,0,0,0,0,63,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.52307276,33.34822781,0.62,0.613333333,0.766666667,32.7333333333333,1,1
"232",124,0,0,1,0,0,9,155,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,4,0
"235",319,1,0,0,0,0,7,123,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5000,0,1,1,0,0,0,0,0,0,0,0,1.576231361,37.69045331,0.93,0.9625,0.025,34,1,0
"236",3577,0,1,0,0,0,30,38,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,0.75189182,5.647962704,0.59,0.675,3.55,30.7,2,0
"237",252,0,0,0,1,0,14,23,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5000,0,0,0,1,0,0,0,0,0,0,0,0.164938461,1.46197,0.96,0.99,0.2,47.7,3,0
"239",266,0,1,0,0,0,30,66,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.115359809,0.766726,0.95,0.99,0.1,26.3,2,1
"240",670,0,0,0,1,0,190,97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.055181784,1.135486,0.9,0.97,0.2,45.2,3,0
"242",212,0,1,0,0,0,17,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.286827565,19.35653268,0.56,0.38,4.2,42.8,2,0
"243",160,1,0,0,0,0,29,25,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.094717133,0.804049649,0.71,0.96,0.15,23.5,1,0
"244",1380,0,1,0,0,0,28,106,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,2,0
"245",357,0,1,0,0,0,10,25,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.164938461,1.46197,0.96,0.99,0.2,47.7,2,0
"246",70,1,0,0,0,0,3,30,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,0
"247",232,0,1,0,0,0,16,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.376430992,2379.200226,0.585,0.395,9.55,42,2,0
"248",772,0,1,0,0,0,96,44,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.4,22.6,2,0
"249",326,0,1,0,0,0,29,71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.542041957,3483.70969,0.44,0.37,3.95,40.05,2,0
"250",59,0,1,0,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.4,22.6,2,0
"252",205,0,0,0,1,0,7,79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,4,0
"253",202,1,0,0,0,0,12,275,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.842417478,6956.927504,0.41,0.35,0.9,42.2,1,0
"254",75,1,0,0,0,0,9,46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,1
"255",175,0,0,1,0,0,12,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.020853139,10.49187576,0.47,0.39,7,37.9,4,0
"256",561,0,1,0,0,0,50,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,3.241149466,1742.406433,0.5825,0.595,2.425,38.575,2,0
"258",233,0,0,1,0,0,9,73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,1.020853139,10.49187576,0.47,0.39,7,37.9,5,1
"259",261,1,0,0,0,0,68,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.146883061,0.713045,0.94,0.99,0.1,38.9,1,0
"260",4685,1,0,0,0,0,362,55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.773487043,5.935906379,0.695,0.69,2.433333333,42.5,1,0
"261",62,0,0,1,0,0,3,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,3,0
"262",372,1,0,0,0,0,12,133,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,1,0
"264",504,0,1,0,0,0,87,176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.235430334,0.581526709,0.9025,0.865,0.16,40.475,2,0
"265",95,0,1,0,0,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.050754117,0.889704696,0.77,0.79,9.3,57.3,2,0
"266",438,1,0,0,0,0,44,18,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,1,0,0,0,0,0,0,1,0.92,0.96,0.1,49.3,1,0
"268",56,1,0,0,0,0,6,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,1
"270",296,0,0,1,0,0,46,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.310601332,20.44566932,0.6,0.4,23.9,44.3,2,0
"271",109,1,0,0,0,0,21,15,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.167892356,0.679372,0.88,0.96,0.1,47.4,1,0
"272",64,1,0,0,0,0,6,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,12.1,46.1,1,1
"273",111,1,0,0,0,0,8,21,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.4,22.6,1,0
"274",68,0,1,0,0,0,3,48,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.4,22.6,2,0
"275",83,1,0,0,0,0,2,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,1,0
"276",266,0,1,0,0,0,14,85,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.4,22.6,2,0
"277",522,1,0,0,0,0,17,30,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5000,0,0,0,1,0,0,0,0,0,0,0,-0.050754117,0.889704696,0.77,0.79,9.3,57.3,1,0
"279",137,1,0,0,0,0,20,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.44248955,2770.062385,0.376666667,0.266666667,4.2,44.3,1,0
"280",765,0,1,0,0,0,10,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,2,0
"281",167,1,0,0,0,0,31,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.17105668,0.67444,0.9,0.916666667,0.125,41.3333333333333,1,1
"282",121,0,0,1,0,0,10,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5000,1,1,0,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.4,22.6,4,0
"283",290,1,0,0,0,0,77,56,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.3,22.6,1,1
"284",287,0,1,0,0,0,18,145,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.164938461,1.46197,0.96,0.99,0.2,47.7,2,0
"285",58,1,0,0,0,0,13,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.164938461,1.46197,0.96,0.99,0.2,47.7,1,0
"286",8416,0,1,0,0,0,306,7,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,40000,0,0,0,0,0,1,0,0,0,0,0,0.055181784,1.135486,0.9,0.97,0.2,45.2,2,0
"288",861,0,0,1,0,0,23,82,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0.92,0.96,0.1,49.3,5,0
"289",105,1,0,0,0,0,14,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5000,0,0,1,0,0,0,0,0,0,0,0,-0.157817777,0.695316,0.91,0.96,0.1,55.3,1,0
"290",262,0,1,0,0,0,28,30,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.140799236,0.723104,0.925,0.96,0.1,34.1,2,1
"291",116,1,0,0,0,0,15,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1.020853139,10.49187576,0.47,0.39,7,37.9,1,0
"292",111,1,0,0,0,0,9,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.940858036,87.26860544,0.8,0.7,2.4,42.1,1,0
"293",81,1,0,0,0,0,15,372,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.978225419,95.109833,0.93,0.95,0.4,22.6,1,0
"294",141,0,0,1,0,0,6,37,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,5,1
"295",69,1,0,0,0,0,2,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.139859259,1.379937,0.92,0.99,0.1,47.1,1,0
"297",508,0,1,0,0,0,84,30,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10000,0,1,1,0,0,0,0,0,0,0,0,3.676502348,4747.908576,0.7,0.4,6.15,46.1,2,0
"298",596,0,1,0,0,0,88,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.842417478,6956.927504,0.41,0.35,0.9,42.2,2,1
"300",460,0,0,0,1,0,29,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.349789661,2.237637138,0.92,0.93,0.7,47.1,3,0
